gisjoin,name_dp,var_code,dp,name_sf,sf
G3205100,Carson City,H70001,57129,Carson City,57025
G3200010,Churchill County,H70002,21368,Churchill County,21285
G3200030,Clark County,H70002,1267349,Clark County,1267759
G3200050,Douglas County,H70002,43524,Douglas County,43524
G3200070,Elko County,H70002,40175,Elko County,40174
G3200090,Esmeralda County,H70002,885,Esmeralda County,695
G3200110,Eureka County,H70002,1841,Eureka County,1818
G3200130,Humboldt County,H70002,13540,Humboldt County,13481
G3200150,Lander County,H70002,5016,Lander County,4984
G3200170,Lincoln County,H70002,5140,Lincoln County,4983
G3200190,Lyon County,H70002,46037,Lyon County,45955
G3200210,Mineral County,H70002,3760,Mineral County,3651
G3200230,Nye County,H70002,39176,Nye County,39138
G3200270,Pershing County,H70002,5864,Pershing County,5711
G3200290,Storey County,H70002,3820,Storey County,3776
G3200310,Washoe County,H70002,337815,Washoe County,338009
G3200330,White Pine County,H70002,8987,White Pine County,8810
G3205100,Carson City,H70002,46241,Carson City,46290
G3200010,Churchill County,H70003,537,Churchill County,615
G3200030,Clark County,H70003,234180,Clark County,234966
G3200050,Douglas County,H70003,481,Douglas County,402
G3200070,Elko County,H70003,547,Elko County,544
G3200090,Esmeralda County,H70003,99,Esmeralda County,2
G3200110,Eureka County,H70003,63,Eureka County,12
G3200130,Humboldt County,H70003,169,Humboldt County,150
G3200150,Lander County,H70003,69,Lander County,46
G3200170,Lincoln County,H70003,163,Lincoln County,135
G3200190,Lyon County,H70003,781,Lyon County,750
G3200210,Mineral County,H70003,284,Mineral County,257
G3200230,Nye County,H70003,1223,Nye County,1198
G3200270,Pershing County,H70003,332,Pershing County,274
G3200290,Storey County,H70003,79,Storey County,51
G3200310,Washoe County,H70003,12935,Washoe County,13321
G3200330,White Pine County,H70003,523,White Pine County,432
G3205100,Carson City,H70003,1269,Carson City,1297
G3200010,Churchill County,H70004,1534,Churchill County,1568
G3200030,Clark County,H70004,29591,Clark County,30205
G3200050,Douglas County,H70004,1436,Douglas County,1469
G3200070,Elko County,H70004,3179,Elko County,3207
G3200090,Esmeralda County,H70004,99,Esmeralda County,45
G3200110,Eureka County,H70004,144,Eureka County,70
G3200130,Humboldt County,H70004,921,Humboldt County,884
G3200150,Lander County,H70004,344,Lander County,313
G3200170,Lincoln County,H70004,152,Lincoln County,117
G3200190,Lyon County,H70004,2022,Lyon County,2112
G3200210,Mineral County,H70004,856,Mineral County,851
G3200230,Nye County,H70004,1340,Nye County,1325
G3200270,Pershing County,H70004,358,Pershing County,316
G3200290,Storey County,H70004,160,Storey County,112
G3200310,Washoe County,H70004,10626,Washoe County,10908
G3200330,White Pine County,H70004,653,White Pine County,549
G3205100,Carson City,H70004,1846,Carson City,1894
G3200010,Churchill County,H70005,1106,Churchill County,1039
G3200030,Clark County,H70005,207523,Clark County,207775
G3200050,Douglas County,H70005,1277,Douglas County,1176
G3200070,Elko County,H70005,773,Elko County,717
G3200090,Esmeralda County,H70005,158,Esmeralda County,6
G3200110,Eureka County,H70005,159,Eureka County,31
G3200130,Humboldt County,H70005,358,Humboldt County,182
G3200150,Lander County,H70005,140,Lander County,32
G3200170,Lincoln County,H70005,258,Lincoln County,60
G3200190,Lyon County,H70005,1323,Lyon County,1144
G3200210,Mineral County,H70005,180,Mineral County,85
G3200230,Nye County,H70005,1104,Nye County,988
G3200270,Pershing County,H70005,241,Pershing County,117
G3200290,Storey County,H70005,190,Storey County,90
G3200310,Washoe County,H70005,27690,Washoe County,27706
G3200330,White Pine County,H70005,279,White Pine County,127
G3205100,Carson City,H70005,1727,Carson City,1641
G3200010,Churchill County,H70006,218,Churchill County,145
G3200030,Clark County,H70006,26747,Clark County,27088
G3200050,Douglas County,H70006,388,Douglas County,212
G3200070,Elko County,H70006,302,Elko County,142
G3200090,Esmeralda County,H70006,121,Esmeralda County,2
G3200110,Eureka County,H70006,94,Eureka County,6
G3200130,Humboldt County,H70006,233,Humboldt County,40
G3200150,Lander County,H70006,130,Lander County,7
G3200170,Lincoln County,H70006,189,Lincoln County,35
G3200190,Lyon County,H70006,391,Lyon County,301
G3200210,Mineral County,H70006,124,Mineral County,10
G3200230,Nye County,H70006,407,Nye County,357
G3200270,Pershing County,H70006,155,Pershing County,25
G3200290,Storey County,H70006,97,Storey County,22
G3200310,Washoe County,H70006,4204,Washoe County,4174
G3200330,White Pine County,H70006,199,White Pine County,41
G3205100,Carson City,H70006,347,Carson City,241
G3200010,Churchill County,H70007,1305,Churchill County,1352
G3200030,Clark County,H70007,293554,Clark County,294157
G3200050,Douglas County,H70007,1848,Douglas County,1819
G3200070,Elko County,H70007,5606,Elko County,5650
G3200090,Esmeralda County,H70007,123,Esmeralda County,67
G3200110,Eureka County,H70007,183,Eureka County,114
G3200130,Humboldt County,H70007,2272,Humboldt County,2286
G3200150,Lander County,H70007,537,Lander County,553
G3200170,Lincoln County,H70007,149,Lincoln County,139
G3200190,Lyon County,H70007,3819,Lyon County,3797
G3200210,Mineral County,H70007,255,Mineral County,138
G3200230,Nye County,H70007,2569,Nye County,2636
G3200270,Pershing County,H70007,546,Pershing County,528
G3200290,Storey County,H70007,146,Storey County,55
G3200310,Washoe County,H70007,44441,Washoe County,44653
G3200330,White Pine County,H70007,389,White Pine County,344
G3205100,Carson City,H70007,5699,Carson City,5662
G3200010,Churchill County,H71001,26068,Churchill County,26004
G3200030,Clark County,H71001,2058944,Clark County,2061950
G3200050,Douglas County,H71001,48954,Douglas County,48602
G3200070,Elko County,H71001,50582,Elko County,50434
G3200090,Esmeralda County,H71001,1485,Esmeralda County,817
G3200110,Eureka County,H71001,2484,Eureka County,2051
G3200130,Humboldt County,H71001,17493,Humboldt County,17023
G3200150,Lander County,H71001,6236,Lander County,5935
G3200170,Lincoln County,H71001,6051,Lincoln County,5469
G3200190,Lyon County,H71001,54373,Lyon County,54059
G3200210,Mineral County,H71001,5459,Mineral County,4992
G3200230,Nye County,H71001,45819,Nye County,45642
G3200270,Pershing County,H71001,7496,Pershing County,6971
G3200290,Storey County,H71001,4492,Storey County,4106
G3200310,Washoe County,H71001,437711,Washoe County,438771
G3200330,White Pine County,H71001,11030,White Pine County,10303
G3205100,Carson City,H71001,57129,Carson City,57025
G3200010,Churchill County,H71002,22644,Churchill County,22689
G3200030,Clark County,H71002,1449951,Clark County,1452084
G3200050,Douglas County,H71002,43297,Douglas County,43032
G3200070,Elko County,H71002,38463,Elko County,38490
G3200090,Esmeralda County,H71002,897,Esmeralda County,684
G3200110,Eureka County,H71002,1922,Eureka County,1775
G3200130,Humboldt County,H71002,13021,Humboldt County,12760
G3200150,Lander County,H71002,4799,Lander County,4623
G3200170,Lincoln County,H71002,5284,Lincoln County,5102
G3200190,Lyon County,H71002,45545,Lyon County,45764
G3200210,Mineral County,H71002,4625,Mineral County,4498
G3200230,Nye County,H71002,39170,Nye County,39194
G3200270,Pershing County,H71002,5668,Pershing County,5371
G3200290,Storey County,H71002,3936,Storey County,3864
G3200310,Washoe County,H71002,338097,Washoe County,338940
G3200330,White Pine County,H71002,9128,White Pine County,8883
G3205100,Carson City,H71002,44398,Carson City,44619
G3200010,Churchill County,H71003,19747,Churchill County,19689
G3200030,Clark County,H71003,985130,Clark County,985501
G3200050,Douglas County,H71003,40154,Douglas County,40096
G3200070,Elko County,H71003,34433,Elko County,34476
G3200090,Esmeralda County,H71003,712,Esmeralda County,626
G3200110,Eureka County,H71003,1698,Eureka County,1685
G3200130,Humboldt County,H71003,11695,Humboldt County,11644
G3200150,Lander County,H71003,4343,Lander County,4316
G3200170,Lincoln County,H71003,4835,Lincoln County,4783
G3200190,Lyon County,H71003,41863,Lyon County,41899
G3200210,Mineral County,H71003,3402,Mineral County,3412
G3200230,Nye County,H71003,35686,Nye County,35663
G3200270,Pershing County,H71003,4796,Pershing County,4710
G3200290,Storey County,H71003,3593,Storey County,3603
G3200310,Washoe County,H71003,287191,Washoe County,287351
G3200330,White Pine County,H71003,7877,White Pine County,7810
G3205100,Carson City,H71003,39946,Carson City,40034
G3200010,Churchill County,H71004,469,Churchill County,542
G3200030,Clark County,H71004,218130,Clark County,218545
G3200050,Douglas County,H71004,359,Douglas County,340
G3200070,Elko County,H71004,468,Elko County,449
G3200090,Esmeralda County,H71004,43,Esmeralda County,2
G3200110,Eureka County,H71004,27,Eureka County,6
G3200130,Humboldt County,H71004,105,Humboldt County,119
G3200150,Lander County,H71004,47,Lander County,25
G3200170,Lincoln County,H71004,151,Lincoln County,132
G3200190,Lyon County,H71004,598,Lyon County,653
G3200210,Mineral County,H71004,250,Mineral County,235
G3200230,Nye County,H71004,1120,Nye County,1122
G3200270,Pershing County,H71004,290,Pershing County,265
G3200290,Storey County,H71004,64,Storey County,51
G3200310,Washoe County,H71004,11724,Washoe County,11941
G3200330,White Pine County,H71004,434,White Pine County,420
G3205100,Carson City,H71004,1136,Carson City,1195
G3200010,Churchill County,H71005,1311,Churchill County,1324
G3200030,Clark County,H71005,19560,Clark County,19956
G3200050,Douglas County,H71005,1235,Douglas County,1225
G3200070,Elko County,H71005,2735,Elko County,2723
G3200090,Esmeralda County,H71005,24,Esmeralda County,45
G3200110,Eureka County,H71005,78,Eureka County,57
G3200130,Humboldt County,H71005,816,Humboldt County,775
G3200150,Lander County,H71005,277,Lander County,246
G3200170,Lincoln County,H71005,110,Lincoln County,98
G3200190,Lyon County,H71005,1691,Lyon County,1740
G3200210,Mineral County,H71005,744,Mineral County,755
G3200230,Nye County,H71005,1143,Nye County,1102
G3200270,Pershing County,H71005,267,Pershing County,254
G3200290,Storey County,H71005,117,Storey County,103
G3200310,Washoe County,H71005,8376,Washoe County,8539
G3200330,White Pine County,H71005,555,White Pine County,489
G3205100,Carson City,H71005,1515,Carson City,1563
G3200010,Churchill County,H71006,977,Churchill County,953
G3200030,Clark County,H71006,197421,Clark County,197592
G3200050,Douglas County,H71006,1128,Douglas County,1077
G3200070,Elko County,H71006,598,Elko County,653
G3200090,Esmeralda County,H71006,50,Esmeralda County,6
G3200110,Eureka County,H71006,66,Eureka County,24
G3200130,Humboldt County,H71006,242,Humboldt County,160
G3200150,Lander County,H71006,55,Lander County,28
G3200170,Lincoln County,H71006,97,Lincoln County,54
G3200190,Lyon County,H71006,1059,Lyon County,1056
G3200210,Mineral County,H71006,95,Mineral County,78
G3200230,Nye County,H71006,859,Nye County,909
G3200270,Pershing County,H71006,163,Pershing County,112
G3200290,Storey County,H71006,91,Storey County,87
G3200310,Washoe County,H71006,26193,Washoe County,26279
G3200330,White Pine County,H71006,158,White Pine County,118
G3205100,Carson City,H71006,1439,Carson City,1499
G3200010,Churchill County,H71007,129,Churchill County,124
G3200030,Clark County,H71007,23161,Clark County,23399
G3200050,Douglas County,H71007,269,Douglas County,182
G3200070,Elko County,H71007,169,Elko County,114
G3200090,Esmeralda County,H71007,66,Esmeralda County,2
G3200110,Eureka County,H71007,30,Eureka County,0
G3200130,Humboldt County,H71007,123,Humboldt County,30
G3200150,Lander County,H71007,64,Lander County,3
G3200170,Lincoln County,H71007,81,Lincoln County,34
G3200190,Lyon County,H71007,259,Lyon County,282
G3200210,Mineral County,H71007,82,Mineral County,9
G3200230,Nye County,H71007,270,Nye County,297
G3200270,Pershing County,H71007,95,Pershing County,19
G3200290,Storey County,H71007,42,Storey County,17
G3200310,Washoe County,H71007,3570,Washoe County,3657
G3200330,White Pine County,H71007,68,White Pine County,35
G3205100,Carson City,H71007,200,Carson City,211
G3200010,Churchill County,H71008,11,Churchill County,57
G3200030,Clark County,H71008,6549,Clark County,7091
G3200050,Douglas County,H71008,152,Douglas County,112
G3200070,Elko County,H71008,60,Elko County,75
G3200090,Esmeralda County,H71008,2,Esmeralda County,3
G3200110,Eureka County,H71008,23,Eureka County,3
G3200130,Humboldt County,H71008,40,Humboldt County,32
G3200150,Lander County,H71008,13,Lander County,5
G3200170,Lincoln County,H71008,10,Lincoln County,1
G3200190,Lyon County,H71008,75,Lyon County,134
G3200210,Mineral County,H71008,52,Mineral County,9
G3200230,Nye County,H71008,92,Nye County,101
G3200270,Pershing County,H71008,57,Pershing County,11
G3200290,Storey County,H71008,29,Storey County,3
G3200310,Washoe County,H71008,1043,Washoe County,1173
G3200330,White Pine County,H71008,36,White Pine County,11
G3205100,Carson City,H71008,162,Carson City,117
G3200010,Churchill County,H71009,3424,Churchill County,3315
G3200030,Clark County,H71009,608993,Clark County,609866
G3200050,Douglas County,H71009,5657,Douglas County,5570
G3200070,Elko County,H71009,12119,Elko County,11944
G3200090,Esmeralda County,H71009,588,Esmeralda County,133
G3200110,Eureka County,H71009,562,Eureka County,276
G3200130,Humboldt County,H71009,4472,Humboldt County,4263
G3200150,Lander County,H71009,1437,Lander County,1312
G3200170,Lincoln County,H71009,767,Lincoln County,367
G3200190,Lyon County,H71009,8828,Lyon County,8295
G3200210,Mineral County,H71009,834,Mineral County,494
G3200230,Nye County,H71009,6649,Nye County,6448
G3200270,Pershing County,H71009,1828,Pershing County,1600
G3200290,Storey County,H71009,556,Storey County,242
G3200310,Washoe County,H71009,99614,Washoe County,99831
G3200330,White Pine County,H71009,1902,White Pine County,1420
G3205100,Carson City,H71009,12731,Carson City,12406
G3200010,Churchill County,H71010,1621,Churchill County,1596
G3200030,Clark County,H71010,282219,Clark County,282258
G3200050,Douglas County,H71010,3370,Douglas County,3428
G3200070,Elko County,H71010,5742,Elko County,5698
G3200090,Esmeralda County,H71010,173,Esmeralda County,69
G3200110,Eureka County,H71010,143,Eureka County,133
G3200130,Humboldt County,H71010,1845,Humboldt County,1837
G3200150,Lander County,H71010,673,Lander County,668
G3200170,Lincoln County,H71010,305,Lincoln County,200
G3200190,Lyon County,H71010,4174,Lyon County,4056
G3200210,Mineral County,H71010,358,Mineral County,239
G3200230,Nye County,H71010,3490,Nye County,3475
G3200270,Pershing County,H71010,1068,Pershing County,1001
G3200290,Storey County,H71010,227,Storey County,173
G3200310,Washoe County,H71010,50624,Washoe County,50658
G3200330,White Pine County,H71010,1110,White Pine County,1000
G3205100,Carson City,H71010,6295,Carson City,6256
G3200010,Churchill County,H71011,68,Churchill County,73
G3200030,Clark County,H71011,16050,Clark County,16421
G3200050,Douglas County,H71011,122,Douglas County,62
G3200070,Elko County,H71011,79,Elko County,95
G3200090,Esmeralda County,H71011,56,Esmeralda County,0
G3200110,Eureka County,H71011,36,Eureka County,6
G3200130,Humboldt County,H71011,64,Humboldt County,31
G3200150,Lander County,H71011,22,Lander County,21
G3200170,Lincoln County,H71011,12,Lincoln County,3
G3200190,Lyon County,H71011,183,Lyon County,97
G3200210,Mineral County,H71011,34,Mineral County,22
G3200230,Nye County,H71011,103,Nye County,76
G3200270,Pershing County,H71011,42,Pershing County,9
G3200290,Storey County,H71011,15,Storey County,0
G3200310,Washoe County,H71011,1211,Washoe County,1380
G3200330,White Pine County,H71011,89,White Pine County,12
G3205100,Carson City,H71011,133,Carson City,102
G3200010,Churchill County,H71012,223,Churchill County,244
G3200030,Clark County,H71012,10031,Clark County,10249
G3200050,Douglas County,H71012,201,Douglas County,244
G3200070,Elko County,H71012,444,Elko County,484
G3200090,Esmeralda County,H71012,75,Esmeralda County,0
G3200110,Eureka County,H71012,66,Eureka County,13
G3200130,Humboldt County,H71012,105,Humboldt County,109
G3200150,Lander County,H71012,67,Lander County,67
G3200170,Lincoln County,H71012,42,Lincoln County,19
G3200190,Lyon County,H71012,331,Lyon County,372
G3200210,Mineral County,H71012,112,Mineral County,96
G3200230,Nye County,H71012,197,Nye County,223
G3200270,Pershing County,H71012,91,Pershing County,62
G3200290,Storey County,H71012,43,Storey County,9
G3200310,Washoe County,H71012,2250,Washoe County,2369
G3200330,White Pine County,H71012,98,White Pine County,60
G3205100,Carson City,H71012,331,Carson City,331
G3200010,Churchill County,H71013,129,Churchill County,86
G3200030,Clark County,H71013,10102,Clark County,10183
G3200050,Douglas County,H71013,149,Douglas County,99
G3200070,Elko County,H71013,175,Elko County,64
G3200090,Esmeralda County,H71013,108,Esmeralda County,0
G3200110,Eureka County,H71013,93,Eureka County,7
G3200130,Humboldt County,H71013,116,Humboldt County,22
G3200150,Lander County,H71013,85,Lander County,4
